PVD10102,PVD10103,PVD10104,PVD10106,PVD10108,PVD10110,PVD10111,PVD10113,PVD10114,PVD10115,PVD10117,PVD10118,PVD10120,PVD10121,PVM10102,PVM10103,PVM10104,PVM10106,PVM10107,PVM10108,PVM10110,PVM10111,PVM10113,PVM10114,PVM10116,PVM10117,PVM10118,PVM10120,PVM10121,PVM10122,PVM10124,PVM10125,PVM10126,PVM10128,PVM10129,PVM10130,PVM10132,PVM10133,PVM10134,PTY10102,PTY10103,PTY10104,PTY10106,PTY10107,PTY10108,PTY10110,PTY10111,PTY10112,PTY10114,PTY10115,PTY10116,PTY10118,PTY10119,PTY10120,PTY10122,PTY10123,PTY10124,PTY10126,PTY10127,PTY10128,ANO10102,ANO10103,ANO10104,ANO10106,ANO10107,ANO10108,ANO10110,ANO10111,ANO10112,ANO10114,ANO10115,ANO10116,ANO10118,ANO10119,ANO10120,ANO10122,ANO10123,ANO10124,CMM10102,CMM10103,CMM10104,CMM10106,CMM10107,CMM10108,CMM10110,CMM10111,CMM10112,CMM10114,CMM10115,CMM10116,CMM10118,CMM10119,CMM10120,CMM10122,CMM10123,CMM10124,CNT10102,CNT10103,CNT10104,CNT10106,CNT10107,CNT10108,CNT10110,CNT10111,CNT10112,CNT10114,CNT10115,CNT10116,CNT10118,CNT10119,CNT10120,CNT10122,CNT10123,CNT10124,CNT10126,CNT10127,CNT10128,MDM10102,MDM10103,MDM10104,MDM10106,MDM10107,MDM10108,MDM10110,MDM10111,MDM10112,MDM10114,MDM10115,MDM10116,MDM10118,MDM10119,MDM10120,MDM10122,MDM10123,MDM10124,MDM10126,MDM10127,MDM10128,PJM10102,PJM10103,PJM10104,PJM10106,PJM10107,PJM10108,PJM10110,PJM10111,PJM10112,PJM10114,PJM10115,PJM10116,PJM10118,PJM10119,PJM10120,PJM10122,PJM10123,PJM10124,IDP10102,IDP10103,IDP10105,IDP10106,IDP10107,IDP10109,IDP10110,IDP10111,IDP10113,IDP10114,IDP10115,IDP10117,IDP10118,IDP10119,IDP10121,IDP10122,IDP10123,IDP10125,IDP10126,IDP10127,FLO10102,FLO10103,FLO10104,FLO10106,FLO10107,FLO10108,FLO10110,FLO10111,FLO10112,FLO10114,FLO10115,FLO10116,FLO10118,FLO10119,FLO10120,FLO10122,FLO10123,FLO10124,BPT10102,BPT10103,BPT10104,BPT10106,BPT10107,BPT10108,BPT10110,BPT10111,BPT10112,BPT10114,BPT10115,BPT10116,BPT10118,BPT10119,BPT10120,BPT10122,BPT10123,BPT10124,BPT10126,BPT10127,BPT10128,TCH10102,TCH10103,TCH10104,TCH10106,TCH10107,TCH10108,TCH10110,TCH10111,TCH10112,TCH10114,TCH10115,TCH10116,TCH10118,TCH10119,TCH10120,TCH10122,TCH10123,TCH10124,TCH10126,TCH10127,TCH10128,SYA10102,SYA10103,SYA10104,SYA10105,SYA10107,SYA10108,SYA10109,SYA10110,SYA10112,SYA10113,SYA10114,SYA10115,SYA10117,SYA10118,SYA10119,SYA10121,SYA10122,SYA10123,SYA10125,SYA10126,SYA10127,SYA10129,SYA10130,SYA10131,DLY10102,DLY10103,DLY10104,DLY10105,DLY10107,DLY10108,DLY10109,DLY10110,DLY10112,DLY10113,DLY10114,DLY10115,DLY10117,DLY10118,DLY10119,DLY10120,DLY10122,DLY10123,DLY10124,DLY10125,DLY10127,DLY10128,DLY10129,DLY10130,DLY10132,DLY10133,DLY10134,DLY10135
42,77,92,82,57,60,69,89,37,59,88,67,43,37,35,42,61,75,65,35,63,55,97,30,42,78,91,85,89,64,45,89,90,80,62,92,84,86,75,66,60,52,67,31,91,63,49,82,85,60,92,37,88,76,90,66,81,81,57,44,81,51,68,84,97,60,86,77,70,91,54,68,53,59,80,56,31,93,35,57,49,54,63,61,87,84,54,74,72,55,50,48,55,93,33,38,74,62,57,56,97,87,37,81,90,38,66,67,67,42,30,69,88,73,62,81,90,57,58,71,39,33,52,84,83,96,68,78,39,97,87,95,66,76,31,63,77,98,46,31,42,96,89,43,84,55,65,73,75,55,71,88,54,71,94,55,32,72,89,57,85,75,89,51,82,36,69,65,55,51,58,51,92,42,53,71,41,59,69,41,67,92,87,40,31,54,63,78,36,74,85,82,62,65,92,67,68,91,81,98,61,35,90,52,81,40,50,45,72,80,37,77,50,76,87,87,70,33,39,33,30,55,67,90,51,68,45,30,78,62,48,94,75,71,74,72,66,69,56,48,98,42,74,53,96,87,48,94,88,78,76,63,96,61,37,46,53,85,40,42,62,93,85,90,36,95,36,54,61,92,70,95,77,51,84,69,94,62,57,98,30,65,96,94,91,50,36,72
54,72,61,53,80,69,83,81,65,41,90,53,89,61,65,75,85,75,33,64,31,48,32,36,44,77,94,79,58,67,60,78,56,98,85,79,87,60,84,50,46,32,57,68,73,95,47,93,73,85,57,54,36,58,30,61,58,74,62,36,51,79,45,48,97,58,84,91,54,96,80,57,74,88,38,35,76,32,40,83,34,82,34,58,38,79,47,60,33,44,54,30,96,94,89,62,62,79,79,30,78,93,91,96,77,43,80,72,55,60,69,94,35,63,98,34,33,47,56,89,63,54,53,80,34,91,87,59,81,31,93,77,91,47,57,92,63,35,96,75,78,70,73,89,92,57,43,56,45,88,49,66,40,67,81,36,75,76,92,64,92,85,42,60,69,34,69,53,91,66,83,71,66,58,46,95,49,65,49,33,64,96,91,75,61,40,81,88,32,45,39,63,51,74,87,49,86,76,66,71,52,34,46,85,52,51,81,88,59,61,35,44,78,83,68,75,81,48,30,65,60,70,83,95,74,68,92,98,67,45,32,90,55,34,78,75,37,93,37,93,93,38,69,65,73,70,40,64,62,76,87,89,32,88,31,67,73,85,60,93,57,45,79,61,35,37,74,94,36,61,77,80,55,59,47,56,66,49,83,79,58,69,39,75,72,94,30,31
73,87,87,72,87,56,34,74,88,35,83,79,51,57,78,34,43,54,54,35,90,60,92,92,49,56,78,95,76,31,94,68,37,94,71,44,73,81,66,45,93,30,60,60,85,67,38,59,75,35,70,62,34,58,74,31,92,51,59,47,78,56,98,81,37,80,95,30,95,73,74,96,93,73,85,78,41,43,95,31,83,91,67,91,87,73,51,46,95,67,36,39,86,32,42,42,80,63,62,97,36,55,65,73,54,71,98,76,71,80,36,56,31,45,36,36,80,88,36,91,48,60,45,81,61,51,78,92,94,65,45,67,77,90,68,37,89,38,48,42,79,90,42,93,77,71,92,92,55,36,97,94,33,37,96,62,47,83,73,68,41,42,63,79,47,93,94,41,84,98,36,31,46,36,79,34,67,58,95,48,87,92,81,36,72,94,44,75,39,79,72,92,40,86,79,42,61,88,63,77,74,64,73,66,50,35,85,68,31,80,59,77,31,70,85,70,32,70,69,38,66,86,71,50,74,81,59,94,81,98,94,92,35,87,67,53,38,74,72,50,79,97,84,64,45,53,62,89,75,41,32,47,59,47,52,86,47,46,32,81,84,62,37,54,98,86,70,46,58,96,54,92,71,47,72,89,79,34,47,82,89,39,40,69,30,37,69,56
30,37,32,30,35,54,48,75,90,61,71,51,57,52,74,58,72,63,77,47,78,65,85,62,49,31,68,46,35,34,68,45,96,47,39,90,90,51,74,94,66,89,81,70,70,86,95,72,40,97,85,74,98,77,39,68,52,36,97,51,52,48,71,87,62,46,46,92,44,61,32,55,41,68,63,34,95,88,34,82,50,37,95,53,46,70,71,39,96,91,93,35,58,53,31,90,42,82,61,98,86,34,49,91,48,35,53,36,86,45,83,58,78,87,98,88,84,75,80,50,51,30,40,79,93,47,35,45,72,43,92,63,83,68,88,38,43,60,39,86,87,57,58,43,59,96,65,49,81,69,82,80,71,84,36,34,93,87,62,35,79,54,35,52,45,66,62,89,82,69,30,40,37,45,46,73,48,45,72,30,78,95,88,59,87,66,52,64,95,35,70,89,41,94,95,82,82,38,80,48,70,86,87,56,80,54,56,89,74,64,43,77,46,67,48,70,80,76,59,36,37,66,77,98,74,55,33,32,32,94,90,96,41,62,91,42,69,67,30,71,82,80,33,89,83,51,64,63,94,85,87,48,32,92,63,65,71,35,58,67,91,88,42,63,96,85,88,89,65,45,67,36,72,88,66,65,64,57,58,49,78,33,97,53,95,54,47,30
65,32,45,52,47,49,74,52,79,38,78,48,83,71,36,65,92,49,79,44,30,45,51,78,94,31,94,48,71,64,61,46,56,39,83,88,85,67,53,37,72,59,54,80,35,35,95,87,55,65,49,60,97,60,61,78,70,46,83,68,88,50,67,52,71,96,93,58,45,43,46,91,32,38,69,60,33,88,62,39,65,95,87,88,93,82,52,78,89,67,30,36,79,92,46,77,65,37,87,77,96,58,59,59,79,42,79,66,30,74,47,48,40,41,32,45,52,42,32,59,73,89,88,97,81,49,90,64,93,75,60,36,57,30,45,68,88,83,44,50,47,65,75,37,70,36,61,34,56,68,84,39,69,76,97,94,34,58,30,68,68,86,47,55,48,36,78,51,66,75,91,41,74,96,82,37,41,30,57,39,56,98,81,90,66,68,79,59,61,34,32,42,88,95,77,64,51,71,91,32,70,78,98,68,32,80,46,64,78,88,59,72,67,69,35,32,34,87,71,45,40,65,45,58,48,84,82,63,38,52,55,61,43,52,96,62,36,50,74,98,55,88,57,64,47,62,43,68,61,89,59,49,94,42,30,43,49,75,73,40,32,42,70,47,67,58,79,66,83,55,89,36,97,77,77,74,47,55,33,57,84,42,65,92,32,71,50,33
91,56,95,87,35,45,31,96,59,83,36,67,31,72,84,57,56,80,43,55,65,37,87,88,69,61,33,46,72,62,77,37,91,64,65,96,67,88,54,78,63,87,69,38,34,98,49,64,37,64,46,53,79,65,70,53,67,64,95,91,84,97,46,74,92,42,56,83,30,82,35,45,89,95,50,88,32,93,57,74,39,54,34,98,88,33,60,89,64,53,37,90,82,67,89,92,33,72,70,71,54,41,78,51,62,81,44,86,60,44,67,70,44,87,61,30,63,95,69,48,51,38,38,83,74,30,59,57,47,60,68,97,86,57,73,67,54,93,52,84,45,40,49,92,58,38,43,37,31,78,61,80,68,61,48,70,93,94,40,61,62,73,40,53,65,57,95,68,45,61,70,93,42,97,95,40,77,74,40,33,48,42,61,57,46,76,68,50,31,57,66,73,36,68,70,51,79,35,33,97,97,74,38,34,43,46,30,74,87,62,81,30,32,58,58,38,87,79,76,81,38,59,92,38,59,31,80,75,86,55,52,67,88,72,54,40,69,92,66,35,51,35,93,90,42,98,46,88,80,86,78,89,66,41,56,39,79,61,37,55,67,64,53,71,46,40,81,84,46,72,98,75,85,65,61,91,32,67,78,69,56,67,41,64,95,49,31,90
78,56,51,51,67,73,30,98,38,70,95,93,81,60,32,51,35,56,39,44,42,76,81,91,98,31,83,84,88,48,87,89,85,78,47,54,66,39,67,85,53,35,48,51,43,47,33,70,47,53,72,36,73,31,45,36,33,51,35,59,70,61,35,85,45,96,34,30,49,67,60,54,75,79,62,98,92,45,76,64,42,70,41,47,88,35,65,96,87,91,52,70,53,56,30,82,47,87,32,58,53,65,41,67,47,66,90,87,50,52,50,71,50,51,54,36,50,35,91,91,59,55,78,97,71,79,33,94,62,83,58,51,48,63,58,66,39,39,59,64,79,93,85,74,37,50,66,73,76,30,36,74,93,76,75,75,63,43,69,93,88,64,53,59,53,89,79,88,77,62,59,74,34,39,43,40,81,79,85,74,50,59,86,51,48,83,77,45,70,43,94,40,61,47,85,82,42,69,84,67,33,47,66,97,89,84,80,62,32,76,44,68,37,70,58,31,94,96,57,44,57,77,77,59,38,49,36,59,57,94,70,40,54,62,76,31,75,81,69,32,40,49,64,72,63,55,39,98,35,54,53,62,46,97,52,50,66,45,35,94,90,78,47,47,35,73,80,90,50,93,49,35,90,96,70,88,82,74,54,37,85,89,87,55,54,96,76,88
79,39,94,71,63,41,95,76,69,67,62,98,71,79,30,97,44,75,77,46,40,56,93,73,90,73,61,93,38,80,70,47,87,65,66,60,53,42,55,98,45,80,68,94,49,45,48,66,59,74,33,90,89,75,72,71,71,36,56,90,97,69,83,53,96,95,44,67,49,93,56,81,72,66,59,51,64,39,58,73,81,70,79,44,89,54,61,51,49,72,95,91,81,80,82,45,68,64,85,80,80,68,77,54,71,76,52,32,88,87,56,45,68,40,51,41,48,41,45,97,42,89,80,66,98,68,77,74,73,85,66,53,45,33,77,42,61,40,70,78,33,75,59,70,92,96,96,49,43,86,60,90,33,86,88,72,84,67,73,72,94,78,42,33,30,79,77,80,38,37,44,69,63,90,38,49,59,40,57,80,63,31,72,53,71,81,89,61,88,85,67,66,51,47,76,64,45,84,65,31,90,81,69,43,48,92,44,30,80,30,45,87,72,38,96,62,78,34,59,34,83,59,56,94,96,67,73,62,81,61,83,61,79,74,81,93,70,58,51,72,53,37,76,50,80,94,42,64,47,52,67,68,88,63,57,65,39,42,84,30,63,63,68,92,72,63,56,88,93,31,80,55,41,63,77,33,54,63,37,78,70,95,42,92,63,79,65,64
39,71,68,75,69,62,79,40,89,63,90,43,42,54,57,56,50,60,89,67,80,46,80,36,86,40,51,30,82,71,51,44,90,39,43,34,76,79,80,80,90,40,81,89,57,98,32,64,97,91,95,58,55,64,81,30,87,63,56,61,48,64,94,49,82,77,34,34,41,37,39,92,67,65,63,94,67,72,49,94,71,87,92,48,59,73,83,76,57,62,57,91,36,42,89,58,69,90,84,56,53,45,78,31,38,38,74,55,93,81,90,32,37,96,91,82,53,57,40,73,54,76,72,37,92,43,73,85,62,95,72,77,66,65,64,46,59,42,48,63,79,55,45,48,98,49,63,88,93,45,39,56,36,95,93,76,61,92,82,64,84,90,53,78,30,60,70,33,39,58,50,76,38,83,73,39,98,46,87,30,64,57,75,79,60,48,54,47,35,72,71,76,58,94,68,61,53,90,86,38,50,68,51,63,54,89,84,76,83,73,45,33,43,30,43,83,66,47,96,45,61,86,30,91,67,51,72,33,42,33,63,33,42,87,77,46,62,57,48,91,44,56,97,53,45,51,72,72,36,41,54,52,91,61,51,35,67,65,32,78,95,83,95,34,65,71,32,55,83,77,95,71,84,53,60,60,54,38,46,69,93,40,48,86,85,86,62,32
51,62,39,75,85,46,71,96,51,70,34,58,80,72,63,81,60,44,58,73,60,35,76,68,67,59,47,60,34,61,89,83,84,51,79,92,65,32,51,32,69,98,65,31,66,83,34,45,64,54,91,41,46,37,77,85,53,38,94,37,51,62,65,32,71,69,79,87,70,67,90,82,65,87,78,56,54,69,31,71,93,62,67,38,33,45,39,30,86,58,71,41,62,35,30,78,81,66,74,35,84,31,76,53,52,74,61,78,62,84,92,34,75,70,34,54,93,61,86,67,74,38,85,63,98,40,76,96,79,97,35,78,45,86,65,97,41,43,72,85,68,96,81,45,65,63,34,56,50,66,55,58,43,39,35,67,50,76,87,35,30,44,63,45,75,98,30,57,60,46,46,98,78,31,64,41,76,83,89,98,88,95,64,58,35,50,87,46,39,52,65,36,64,38,40,41,44,74,54,40,98,65,52,78,84,51,84,71,55,67,74,58,71,74,53,90,97,40,61,64,57,62,47,98,45,82,39,91,81,92,33,91,97,98,65,85,97,66,94,42,86,81,30,47,58,33,43,90,89,34,59,88,72,84,60,69,56,67,78,67,96,65,75,59,86,33,80,52,94,50,67,79,75,60,45,38,87,94,89,44,34,70,74,88,32,89,73,81
96,57,47,72,31,96,39,67,63,44,89,91,87,30,61,44,83,49,90,49,85,45,53,61,68,97,44,71,50,59,90,60,88,63,78,56,73,36,40,67,77,72,30,34,39,32,31,36,84,31,41,51,83,96,90,35,98,87,75,97,43,59,39,40,88,65,46,61,61,77,41,80,48,40,91,51,48,68,62,78,45,68,68,66,39,34,95,98,79,63,50,78,38,54,41,52,58,96,34,60,76,77,44,94,68,67,85,67,66,59,48,78,90,59,33,51,94,68,62,70,89,84,68,78,50,88,69,77,44,46,76,34,91,79,77,74,75,73,61,69,53,95,34,66,37,34,61,64,95,66,66,39,68,83,94,90,43,34,48,42,56,85,79,56,64,51,32,82,78,67,54,51,38,56,77,67,49,69,83,85,54,73,64,62,70,69,81,91,48,84,54,76,91,74,62,73,46,30,49,83,93,31,52,98,31,61,42,34,51,91,40,62,56,86,93,73,53,46,49,89,57,87,82,75,69,67,88,64,58,90,65,98,57,40,76,40,58,89,44,96,98,94,47,47,86,40,88,69,68,73,71,50,65,68,60,47,32,88,85,78,51,93,92,76,83,55,36,98,38,49,83,92,82,70,64,84,87,68,38,76,36,85,51,55,59,59,51,73
38,51,86,89,96,85,30,97,93,43,89,73,39,87,94,84,62,37,88,85,81,96,63,56,96,87,35,63,61,57,94,50,90,68,34,78,63,41,72,51,43,47,85,85,53,72,92,81,38,73,88,79,78,55,49,80,54,98,46,30,71,51,45,84,64,33,96,33,95,41,79,93,63,33,96,51,53,65,41,93,34,96,48,47,68,59,37,65,31,94,32,81,72,94,62,47,54,58,37,31,89,34,52,53,83,47,56,40,84,48,52,76,31,88,71,37,95,61,90,75,62,66,37,58,96,34,35,41,96,70,68,30,47,54,36,67,90,47,89,76,59,45,83,33,72,81,66,96,59,39,67,78,67,95,74,57,86,61,36,68,69,53,66,31,47,30,48,94,36,91,38,32,50,30,59,59,79,63,47,44,92,34,94,43,43,35,89,31,91,34,64,41,97,47,50,33,53,70,75,69,61,43,34,44,65,63,93,71,30,66,70,54,83,35,78,41,44,51,63,38,52,75,91,59,42,56,44,82,67,95,39,84,45,53,41,70,32,97,59,48,88,93,98,65,84,96,45,82,67,97,63,84,83,46,63,64,39,68,32,54,76,32,54,53,93,73,56,46,39,91,97,77,39,47,68,34,49,75,58,47,63,39,42,88,84,66,38,56
44,76,94,81,90,97,68,90,78,75,45,48,82,58,83,32,62,86,57,97,91,71,44,94,39,87,37,64,74,95,56,45,32,73,93,85,32,39,55,44,57,51,95,65,78,83,95,30,52,41,45,51,72,57,39,83,32,53,38,86,79,55,69,87,71,45,70,81,54,45,52,56,47,66,36,31,63,30,88,76,47,66,72,67,92,30,64,93,89,76,59,34,62,83,73,58,86,84,66,80,85,62,78,54,30,52,30,62,63,46,31,31,66,51,64,64,90,74,74,54,73,34,77,80,36,62,48,43,32,34,77,60,47,97,76,47,90,79,97,96,66,49,32,76,72,30,67,65,49,71,38,85,61,49,34,73,82,64,58,58,84,39,79,45,81,71,69,32,63,54,55,81,57,95,33,79,68,32,47,96,84,62,87,67,64,88,66,81,66,55,30,53,94,86,86,52,42,60,79,65,92,95,67,44,70,69,92,80,98,32,64,36,41,57,95,72,76,62,54,95,82,47,84,90,43,68,96,64,59,51,64,86,97,49,71,63,48,85,56,33,45,77,58,89,78,85,35,66,78,65,34,67,82,40,88,43,71,57,53,58,60,30,84,74,65,77,67,80,44,73,58,77,59,70,51,73,46,74,82,35,58,84,87,67,85,54,60,42
87,83,79,84,42,47,95,48,75,70,93,69,52,80,41,41,55,80,30,78,90,45,38,68,60,75,86,87,95,77,76,90,69,92,63,62,68,86,58,59,31,47,35,52,71,59,46,44,30,70,36,37,39,49,79,40,62,79,80,88,84,67,79,32,88,35,75,80,33,59,71,52,84,71,51,71,58,78,70,65,47,55,55,81,47,32,96,75,55,70,97,52,44,55,62,51,68,49,42,85,74,66,89,56,93,51,63,76,87,62,63,48,62,37,93,32,73,95,64,54,47,37,62,95,71,47,86,43,77,41,36,52,59,87,76,75,54,66,91,50,90,46,37,38,52,50,35,61,57,64,64,73,50,53,47,51,60,80,94,37,45,68,80,66,36,53,73,73,39,54,53,70,81,39,60,33,36,40,96,94,30,49,70,31,72,88,70,62,74,66,79,74,76,97,45,57,75,96,72,31,70,51,55,81,41,87,81,41,95,42,84,69,58,72,37,53,61,51,44,75,85,36,36,48,90,63,32,78,50,78,53,59,83,79,48,30,73,54,68,81,39,85,35,46,89,70,76,60,85,84,40,73,88,63,52,92,69,90,66,60,64,96,30,53,32,74,81,90,82,43,51,89,33,61,47,78,96,94,39,64,84,80,39,76,42,46,32,36
41,64,64,72,63,81,58,32,58,79,98,77,91,90,55,78,47,84,76,83,33,51,39,75,56,50,95,74,51,77,88,64,97,48,54,72,37,82,56,97,71,37,70,44,58,69,98,40,61,50,62,62,38,96,55,81,88,67,79,46,32,40,62,67,90,43,35,66,90,73,39,87,72,31,95,79,54,68,43,52,70,81,83,49,47,59,74,96,38,32,84,68,57,81,52,97,72,90,65,51,88,51,37,44,39,36,68,31,94,88,65,59,31,86,52,88,74,49,81,98,47,41,78,47,83,78,33,80,34,51,74,36,77,63,30,45,72,97,88,57,93,78,56,50,56,82,33,34,83,97,45,79,59,97,80,89,55,58,66,48,45,85,41,81,84,51,95,55,96,83,85,46,45,74,43,96,36,32,96,73,71,56,86,57,34,76,95,76,69,50,53,88,58,95,39,98,49,30,76,50,63,39,55,65,84,55,51,91,78,68,40,92,31,53,83,35,70,96,97,98,59,87,39,42,39,80,62,61,51,33,85,71,56,35,77,49,56,87,38,49,71,50,84,47,42,42,95,42,57,51,66,39,80,33,50,75,93,76,38,73,69,78,74,67,84,50,53,91,92,50,80,68,98,97,98,74,47,78,89,46,82,79,59,41,55,39,41,56
78,53,51,55,32,67,67,48,97,74,77,73,95,83,64,71,33,75,97,45,87,95,84,91,49,31,60,49,76,33,96,92,37,54,65,69,61,64,67,70,45,54,31,96,83,36,66,39,48,65,77,78,67,38,83,48,76,57,49,79,59,34,45,73,81,41,69,55,59,51,80,45,47,39,93,42,93,86,33,92,95,50,61,70,72,89,92,41,48,88,91,93,80,45,88,45,58,70,37,70,33,53,49,95,32,97,96,40,85,32,82,55,62,36,96,69,49,97,48,95,59,83,78,95,66,44,56,97,89,67,43,73,57,70,67,84,31,76,91,38,71,35,48,86,37,63,53,45,59,94,83,71,65,94,47,90,65,72,32,87,47,42,58,35,83,72,32,55,65,77,83,92,55,70,91,49,31,66,91,52,30,53,60,56,31,73,97,74,72,91,33,94,65,44,74,85,69,33,70,47,73,48,47,54,67,52,80,98,92,31,59,37,76,98,74,95,42,35,97,38,52,92,32,40,72,45,88,80,64,35,46,51,64,82,43,57,80,97,50,98,36,76,44,35,86,41,63,61,88,34,75,45,32,69,61,50,48,80,59,96,58,30,91,57,72,91,53,74,91,46,53,66,96,93,46,92,91,73,44,96,87,86,78,64,81,92,64,72
53,48,80,88,36,52,70,86,95,82,62,98,31,58,56,59,44,87,58,79,83,70,72,84,58,51,65,67,54,52,51,92,93,63,62,50,45,84,30,88,42,88,63,73,54,80,56,48,70,51,52,65,68,60,51,31,30,67,56,32,57,49,41,60,82,49,76,53,42,70,98,34,70,75,86,89,81,66,79,49,88,88,85,37,40,43,36,31,38,55,30,77,31,63,58,55,89,63,86,87,74,56,33,93,47,80,44,57,59,55,57,75,46,81,68,85,87,77,61,50,37,45,67,43,30,31,97,73,79,81,40,94,41,74,74,47,37,79,76,39,53,38,33,97,59,80,44,33,83,84,49,72,53,59,96,37,47,90,81,67,67,38,81,51,45,53,51,55,74,50,61,84,31,62,78,45,40,32,82,73,61,64,86,67,36,37,55,43,70,87,38,60,84,43,67,52,40,82,37,74,94,43,64,39,31,55,76,94,74,79,37,48,71,71,32,85,31,98,41,68,70,84,63,82,32,65,43,45,75,43,30,43,64,82,89,76,37,45,76,60,53,71,44,93,89,38,67,60,50,43,57,30,47,46,67,51,66,54,81,79,68,48,34,35,39,79,31,74,80,88,93,44,31,59,69,82,52,81,42,86,83,53,31,35,63,44,54,63
65,79,70,83,74,61,91,49,40,63,96,78,53,84,45,64,98,38,92,37,86,94,42,45,64,31,75,98,50,48,79,46,66,68,32,88,51,63,39,37,43,66,87,40,67,75,78,60,57,79,37,83,71,84,47,70,33,44,47,36,82,35,46,97,92,97,32,90,77,37,73,72,87,49,52,37,53,79,63,48,77,49,54,44,67,70,95,42,75,63,65,75,63,54,42,89,54,85,71,46,71,81,43,80,86,52,86,39,68,37,32,98,66,73,30,70,57,55,83,41,86,38,72,89,64,97,57,65,46,64,59,92,41,44,41,66,74,30,31,56,37,79,82,75,72,93,91,75,77,68,71,52,63,38,56,33,97,44,94,39,30,72,82,65,31,73,54,60,92,81,40,42,64,71,96,88,38,57,72,36,61,40,84,45,73,52,65,92,39,70,63,37,95,46,38,46,82,59,31,89,64,48,98,79,89,61,60,68,79,34,51,96,31,57,46,32,60,93,65,40,77,43,84,70,50,46,58,88,95,68,70,79,73,44,81,48,85,54,70,63,41,88,40,63,66,79,95,39,68,69,61,43,74,90,78,66,42,31,91,89,49,92,63,41,35,34,54,33,31,34,59,40,53,79,98,89,54,52,66,95,98,32,35,64,76,39,44,47
81,68,39,40,97,57,36,43,45,44,42,34,49,71,72,47,87,96,47,33,74,33,52,61,74,92,40,86,44,44,62,78,69,89,57,31,66,55,74,54,90,95,34,69,73,97,90,80,82,73,72,58,96,70,83,40,34,85,41,75,82,84,90,55,90,81,62,96,86,73,86,74,74,86,55,62,41,37,72,78,70,63,46,69,78,59,63,84,60,68,39,43,79,42,93,61,97,50,60,64,56,40,87,57,98,38,86,80,75,58,69,45,59,40,70,80,30,34,68,76,49,90,42,71,87,35,35,74,82,37,56,52,42,33,53,38,61,65,38,88,44,81,61,88,32,64,96,81,90,70,56,89,34,46,61,63,74,42,67,40,87,57,89,50,88,46,66,78,39,79,62,52,88,30,93,38,54,35,39,75,97,75,44,97,50,53,55,59,77,34,57,49,47,94,87,66,52,97,41,37,42,81,64,79,78,31,93,38,55,70,93,73,88,77,80,33,74,50,34,80,42,98,38,45,37,79,75,83,84,97,58,91,32,74,92,41,98,77,61,61,60,83,31,36,45,40,36,48,32,93,90,44,46,83,87,62,84,33,45,39,59,37,76,39,61,64,38,89,76,58,41,42,52,46,64,49,55,42,59,30,66,33,34,78,54,39,33,34
34,66,42,83,58,64,62,61,56,88,81,48,89,33,64,79,30,97,75,45,36,63,88,59,70,45,89,62,92,82,94,72,93,74,49,76,54,75,55,36,61,65,93,73,32,42,58,30,55,46,39,91,48,96,86,56,83,55,41,80,38,91,50,58,70,93,45,35,86,49,62,44,38,95,97,55,79,33,42,90,36,96,70,47,39,34,51,71,85,98,32,98,92,64,62,56,73,52,89,66,45,84,88,71,53,58,36,65,34,39,41,94,81,95,75,41,78,46,72,86,74,40,85,67,67,39,35,63,52,83,43,68,60,84,74,75,72,96,33,71,37,92,87,85,79,46,96,84,73,98,33,74,63,97,34,43,55,68,42,92,61,39,76,82,77,75,77,53,43,43,87,72,47,61,92,92,39,63,61,33,59,89,89,69,43,90,36,55,52,80,36,74,42,67,42,62,52,64,91,64,66,30,41,39,92,88,74,49,38,33,87,38,82,69,96,89,70,89,55,31,92,34,31,62,82,92,62,65,85,44,30,70,59,63,66,55,71,73,70,81,30,88,92,34,49,94,79,53,86,95,95,42,98,56,61,48,38,81,43,56,82,74,94,64,73,52,66,87,52,64,76,52,37,64,85,72,62,58,48,38,36,49,50,48,38,86,38,57
50,60,62,69,66,96,40,85,52,53,54,91,52,79,49,48,87,60,54,50,85,49,54,32,76,56,77,47,44,61,54,39,36,52,51,63,97,88,80,34,70,88,66,81,84,74,92,34,64,53,92,64,74,80,56,31,62,67,55,69,44,72,45,46,61,81,85,73,59,69,30,90,51,83,55,60,64,34,79,86,66,49,90,94,87,65,62,52,33,49,49,52,35,87,52,91,96,98,34,97,86,45,33,68,79,88,30,32,79,61,38,35,45,81,57,71,57,35,72,87,58,51,63,33,84,69,90,49,95,37,69,93,75,65,80,70,83,48,81,56,80,36,77,95,57,36,52,91,38,92,47,97,86,74,46,39,35,57,62,34,65,71,76,72,62,61,39,49,78,45,64,71,62,74,43,52,53,33,91,86,77,33,35,52,51,83,78,40,95,50,62,52,78,69,38,40,78,84,32,49,87,45,77,64,80,43,87,41,86,97,75,54,75,49,84,91,31,53,77,56,38,53,56,75,47,59,53,82,98,48,54,44,43,78,83,62,76,33,83,74,48,75,59,76,81,45,30,35,96,59,71,44,70,73,65,56,50,74,81,93,49,72,45,46,69,90,82,69,90,93,73,47,46,71,45,82,54,54,77,30,35,98,54,74,50,71,63,52
