ESU10102,ESU10103,ESU10104,ESU10106,ESU10107,ESU10109,ESU10110,SSU10102,SSU10103,SSU10105,SSU10106,SSU10108,SSU10109,CSU10102,CSU10103,CSU10105,CSU10106,CSU10108,CSU10109,GNT10102,GNT10103,GNT10105,GNT10106,CGS10102,CGS10103,CGS10105,CGS10106,CGS10108,CGS10109,GRC10102,GRC10103,GRC10104,GRC10106,GRC10107,GRC10109,GRC10110,ERM10102,ERM10103,ERM10105,ERM10106,ERM10108,ERM10109,AUD10102,AUD10103,AUD10105,AUD10106,AUD10108,AUD10109,POL10102,POL10103,POL10105,POL10106,POL10108,POL10109,REG10102,REG10103,REG10105,REG10106,REG10108,REG10109,ETI10102,ETI10103,ETI10105,ETI10106,ETI10108,ETI10109,CGV10102,CGV10103,CGV10105,CGV10106,CGV10108,CGV10109,IGV10102,IGV10103,IGV10105,IGV10106,IGV10108,IGV10109,CPI10102,CPI10103,CPI10105,CPI10106,CPI10108,CPI10109
78,89,81,81,91,87,75,93,93,79,89,81,86,90,82,82,90,98,92,75,88,98,88,96,80,90,91,88,97,85,85,86,77,78,92,80,78,78,93,88,95,89,80,84,81,85,91,96,85,92,91,94,94,84,95,89,88,78,89,87,97,94,94,85,79,78,91,86,84,88,82,98,95,76,96,84,92,76,82,89,81,96,92,83
81,88,81,85,85,96,98,82,89,82,77,91,84,77,91,95,84,76,98,80,81,97,75,92,79,83,91,82,75,96,85,84,96,98,98,78,95,83,94,80,89,91,86,91,92,79,80,91,82,96,81,95,88,78,94,76,94,81,79,96,93,79,98,95,86,85,86,80,84,83,88,75,84,79,94,97,75,77,80,96,87,95,84,80
76,90,89,93,79,94,89,88,96,76,96,81,90,81,79,79,80,91,75,82,81,83,85,89,75,81,85,88,98,78,75,94,89,76,78,95,94,79,92,76,92,90,82,86,88,88,91,77,78,98,79,77,98,88,85,91,84,80,90,80,78,86,80,76,76,76,78,82,78,96,83,87,84,88,90,92,85,87,81,92,75,82,87,77
77,88,95,92,86,85,85,77,90,97,80,76,98,83,91,80,97,86,91,89,90,87,91,96,95,90,94,91,95,75,84,82,88,83,91,97,88,97,88,77,89,97,87,77,75,96,92,79,81,97,88,86,84,98,94,75,75,90,93,88,91,92,75,89,90,89,89,76,79,86,93,96,86,89,81,88,82,79,84,76,82,85,88,93
96,85,84,77,76,81,91,81,75,76,83,97,83,87,84,98,90,76,81,83,83,91,98,83,95,79,90,79,95,77,96,91,85,90,80,90,95,93,78,98,80,92,94,79,79,91,88,82,92,78,83,93,96,85,90,88,86,91,81,92,82,98,95,95,77,85,80,83,79,81,94,90,83,97,81,89,96,98,95,80,75,88,77,85
94,77,84,97,91,96,88,80,92,89,79,87,82,79,94,91,91,97,76,90,94,83,88,97,98,78,76,92,96,90,95,96,92,95,78,92,90,97,92,76,76,88,86,88,77,92,91,90,98,87,83,79,80,78,87,76,77,90,89,96,80,92,96,92,97,77,85,78,82,88,89,91,94,86,87,80,77,77,83,75,79,92,93,94
83,84,89,89,91,78,85,83,84,83,98,83,86,98,86,97,90,93,98,83,76,78,82,96,79,85,93,77,93,79,96,83,91,97,94,76,96,85,94,79,76,85,93,98,87,79,96,95,97,96,96,87,90,89,91,97,83,77,85,75,98,97,82,94,83,90,86,92,92,92,87,88,80,92,76,98,87,90,88,79,83,96,79,77
84,96,85,92,93,86,95,96,85,76,90,81,86,98,77,92,79,92,92,88,92,80,75,88,81,90,83,89,96,94,82,85,81,96,89,85,94,96,81,91,80,96,83,79,88,97,96,86,81,86,79,91,82,76,84,92,80,77,76,93,76,84,86,86,80,97,89,87,79,91,88,90,92,93,75,78,90,75,95,93,84,96,89,89
87,85,76,78,80,80,81,83,76,88,91,93,89,88,75,85,75,91,80,98,89,81,89,87,90,80,75,81,82,77,77,84,82,83,84,80,92,90,84,93,83,97,91,91,91,93,97,79,89,82,95,81,79,75,97,96,82,92,94,95,75,90,95,89,94,77,95,95,81,96,91,76,77,83,91,86,98,84,80,94,95,91,83,87
97,75,86,88,98,94,77,91,93,94,81,75,79,97,97,75,76,88,75,82,95,98,89,87,94,94,78,78,75,93,92,88,84,96,85,85,94,79,83,85,76,87,87,96,96,81,76,84,81,84,90,91,80,75,94,76,79,79,95,90,75,84,95,98,98,91,85,94,83,87,81,75,77,93,78,81,88,84,75,92,92,78,98,85
85,85,76,91,76,81,97,79,76,91,78,90,85,80,79,98,78,91,88,98,91,96,96,84,83,88,95,96,77,81,79,81,75,76,83,77,78,91,96,84,82,86,89,85,93,76,98,75,88,91,94,83,80,81,80,85,85,83,91,77,77,88,86,81,81,95,76,94,89,95,89,77,77,88,79,78,82,87,96,89,76,80,95,84
86,88,77,90,91,91,81,89,86,98,79,91,79,76,80,89,91,90,92,95,75,94,78,88,88,83,88,88,79,83,80,93,80,77,97,83,91,79,86,77,91,86,76,90,79,97,81,86,82,92,82,85,94,82,95,90,92,77,98,90,82,79,93,79,88,89,76,79,87,77,96,85,91,91,91,91,92,91,94,81,98,76,95,86
92,75,98,94,94,89,94,86,83,76,94,93,88,97,76,81,89,86,76,93,78,88,78,76,83,98,80,91,86,93,76,81,76,77,90,83,80,85,90,94,88,92,90,84,98,77,79,93,81,82,76,91,95,81,82,92,96,77,91,89,94,98,81,80,83,97,92,97,81,79,88,94,90,85,82,89,89,91,85,97,93,83,83,83
94,88,75,81,90,79,82,79,82,77,78,81,86,80,77,88,85,89,83,89,98,86,89,92,80,83,78,95,78,87,90,81,92,87,75,95,90,97,78,81,84,91,92,83,97,79,91,79,92,98,97,76,78,76,87,80,97,75,88,87,83,93,88,96,86,85,97,95,79,76,75,91,78,77,80,87,77,86,79,77,76,84,85,77
90,93,78,76,80,96,92,83,95,85,98,80,97,93,95,91,90,80,98,93,94,81,97,96,77,78,92,75,92,91,92,97,95,98,97,86,77,84,80,98,92,85,91,83,81,82,98,76,88,93,91,90,83,85,75,91,88,81,97,87,96,77,95,81,98,87,82,91,77,82,77,78,88,89,87,76,93,91,93,93,90,88,84,96
85,93,77,90,81,93,81,93,83,94,76,80,80,79,83,85,96,98,94,98,76,87,87,87,88,79,78,83,98,97,83,88,79,96,89,86,83,98,91,85,93,87,94,90,96,89,83,83,81,80,93,93,91,84,86,79,77,87,79,84,93,83,93,81,95,98,79,97,94,97,76,83,76,85,78,90,93,76,77,93,84,94,91,97
91,83,88,96,87,93,76,93,84,94,85,85,88,77,91,96,77,90,82,81,88,77,87,79,93,81,97,78,80,78,91,80,97,84,94,89,76,98,93,88,79,88,77,82,82,86,90,75,76,88,81,79,89,87,82,90,91,85,85,97,77,81,79,98,78,88,90,90,88,87,95,76,89,82,79,83,82,92,85,80,80,84,84,88
97,97,92,83,79,85,95,77,90,79,97,82,85,95,88,93,80,84,98,96,75,94,81,96,78,82,76,78,80,96,76,85,94,98,79,98,96,93,90,85,83,95,84,80,87,84,93,94,77,83,96,92,75,77,89,94,86,89,86,94,82,88,95,76,89,88,91,75,86,77,87,88,87,96,93,78,81,95,81,87,86,82,98,94
76,96,91,97,82,93,90,86,76,95,77,98,90,82,79,82,89,88,92,76,85,83,84,88,98,85,91,79,93,89,77,85,96,78,85,98,81,85,90,94,75,89,77,80,81,82,80,82,97,83,97,76,94,89,88,82,91,94,82,78,78,81,79,76,88,90,77,96,88,96,79,77,97,77,85,89,79,86,84,85,82,84,81,97
98,93,92,90,84,76,75,82,78,76,78,78,94,79,88,84,98,94,85,96,89,89,77,78,87,77,78,93,92,89,89,77,90,82,81,84,84,84,85,92,95,97,95,83,85,89,85,81,94,90,79,80,81,97,95,85,86,77,87,98,79,94,80,82,96,84,82,93,77,96,83,82,92,86,96,75,91,90,84,82,84,91,92,87
88,79,78,81,93,90,96,95,79,83,91,81,80,94,77,98,95,85,81,80,80,88,75,85,87,96,76,87,90,95,83,84,86,94,76,85,81,90,87,79,88,80,84,87,88,84,88,79,79,78,75,89,95,97,79,91,91,86,92,78,90,97,77,79,83,94,76,91,86,89,78,79,92,78,78,84,98,81,76,80,86,83,86,90
78,83,97,95,88,78,85,84,85,90,96,81,85,81,98,77,96,89,77,83,75,75,80,97,82,83,75,91,78,82,77,89,85,87,90,78,87,75,91,85,78,89,94,98,88,96,88,81,86,91,82,77,91,91,78,76,96,75,96,95,94,83,75,85,97,97,98,81,76,98,75,92,79,76,93,89,84,82,76,83,87,83,96,92
77,95,92,84,89,79,80,97,80,87,90,91,77,97,81,93,97,94,85,78,87,89,92,97,75,79,80,76,87,97,87,82,75,85,98,83,93,90,92,95,78,89,83,94,94,87,79,76,95,94,98,78,91,83,94,85,87,93,82,83,76,75,90,98,87,97,77,88,93,80,82,76,78,78,91,91,86,81,97,81,87,77,86,91
91,85,85,77,97,94,77,92,94,95,91,87,75,83,84,92,78,84,77,90,87,94,81,79,75,98,83,79,94,96,87,82,89,95,87,90,87,98,79,84,81,96,81,75,84,79,82,83,97,80,91,83,81,86,86,83,98,86,96,79,75,96,83,98,83,86,82,85,91,89,92,92,93,92,75,91,96,88,79,83,83,84,94,93
85,93,96,83,94,96,96,95,96,77,95,88,91,81,86,80,95,95,91,90,86,96,86,82,82,81,82,90,77,88,75,77,77,87,80,93,80,77,81,87,95,85,81,77,97,83,85,79,89,89,96,90,93,98,79,79,96,97,77,89,89,80,89,91,75,90,91,93,93,92,94,88,84,81,81,76,87,96,89,91,88,77,83,97
91,84,76,85,77,80,83,92,88,97,87,92,80,87,85,92,97,81,88,80,96,88,88,81,84,89,94,86,82,76,97,91,90,75,75,79,84,93,98,88,83,87,75,75,76,91,84,83,78,85,83,91,88,92,90,97,93,84,81,92,82,91,90,88,82,83,81,86,85,75,86,81,77,96,82,88,83,96,82,89,86,94,82,83
97,76,93,94,92,93,77,94,86,89,76,90,96,76,78,92,90,88,98,95,79,97,96,85,75,88,86,89,98,86,86,98,85,92,96,89,86,88,75,93,87,90,87,77,78,87,78,95,78,86,75,77,76,87,84,88,97,94,95,89,85,86,86,89,81,80,76,93,79,86,97,88,97,81,83,93,82,83,94,89,82,83,97,82
89,81,97,78,76,86,87,79,88,84,78,97,80,75,91,95,89,92,82,77,77,88,97,89,85,84,91,85,76,90,89,79,98,75,90,80,75,80,78,89,95,78,76,91,89,93,85,88,89,95,78,80,86,85,77,83,87,75,77,83,80,87,89,75,98,85,75,96,75,77,93,94,80,89,89,81,77,90,93,95,89,86,83,98
93,80,80,76,91,89,84,90,96,79,78,88,87,96,96,83,96,93,76,77,92,86,84,81,94,82,82,76,96,89,81,86,75,78,84,79,86,96,79,85,83,82,77,89,98,81,77,75,96,75,79,98,98,98,76,88,79,96,81,82,79,76,90,82,77,97,91,92,82,93,96,98,95,97,91,81,80,90,78,86,84,93,85,91
89,93,86,88,91,75,91,92,87,89,76,82,79,89,80,79,77,94,90,90,97,76,80,76,82,88,76,91,94,97,95,95,82,95,92,86,80,94,97,94,85,98,75,88,87,87,78,97,93,81,79,88,88,81,87,77,90,93,93,78,89,82,76,85,93,75,80,88,79,84,87,87,97,85,85,86,79,76,77,75,77,88,96,76
94,86,93,80,79,75,75,79,81,90,88,94,87,95,90,82,83,80,75,84,83,97,85,83,80,93,84,78,82,90,88,91,75,90,79,77,97,96,97,85,83,84,80,83,97,86,82,98,86,76,75,86,89,96,86,84,78,96,96,78,76,82,83,79,92,94,82,79,88,98,79,84,88,97,87,78,76,80,86,77,88,85,87,97
75,86,90,82,86,86,88,85,86,88,89,81,83,79,94,88,76,94,93,82,88,87,96,93,78,80,94,94,78,78,88,83,94,75,87,75,89,96,79,95,92,94,92,79,93,83,78,84,98,96,81,81,98,98,82,95,86,91,78,93,83,75,78,84,76,88,81,84,92,97,81,88,92,83,94,77,96,78,96,76,86,93,83,77
83,92,96,78,77,82,88,84,91,89,91,93,90,91,95,86,75,78,91,98,76,78,77,85,96,90,95,91,94,86,78,98,79,87,90,98,88,88,77,75,95,79,91,97,76,79,78,86,79,96,76,96,93,94,97,93,83,83,91,86,95,76,88,89,87,87,94,98,98,94,85,87,97,98,82,84,91,92,90,89,83,86,80,87
90,85,79,84,90,94,95,88,75,82,91,82,82,97,77,83,81,76,84,94,83,76,94,87,76,92,81,95,97,90,95,89,96,85,78,81,75,94,89,82,92,92,83,96,88,97,91,78,81,94,88,76,76,90,89,89,96,76,95,90,79,89,76,80,76,82,81,81,96,98,93,98,90,77,98,82,79,86,75,98,89,98,92,97
98,96,92,98,76,79,89,80,85,87,87,87,91,92,87,80,76,82,95,97,76,76,80,87,77,79,76,85,92,94,77,87,80,95,90,75,75,86,75,79,82,92,85,91,93,80,91,98,92,93,88,86,97,76,83,93,83,84,98,83,77,86,75,95,77,86,78,87,93,75,90,95,94,84,91,93,77,78,77,81,97,97,88,84
81,80,79,94,77,88,88,95,93,86,78,75,98,88,86,84,87,86,80,79,94,79,78,76,98,77,76,76,89,89,80,78,94,88,91,89,89,76,78,98,80,97,97,87,77,95,86,89,96,76,86,92,80,84,91,98,92,77,83,82,98,76,93,93,91,89,90,85,82,97,79,75,98,78,89,81,88,83,91,83,79,96,90,98
94,87,98,98,91,96,78,89,88,92,85,92,75,93,95,87,78,93,89,86,89,85,96,98,83,97,76,91,96,83,83,98,90,95,96,87,91,86,93,82,85,95,95,90,80,80,82,81,98,80,83,89,91,84,89,89,85,83,92,76,97,87,96,81,92,94,77,93,85,90,85,87,78,98,95,90,76,78,91,89,92,77,90,87
79,85,98,92,91,98,92,87,89,81,94,81,90,85,97,86,79,94,93,92,88,96,97,90,83,87,93,88,83,92,78,79,84,96,79,81,96,79,95,95,80,86,95,87,94,92,78,75,76,79,78,81,93,89,88,96,75,88,77,75,84,94,87,78,92,91,90,87,86,96,83,90,97,86,96,94,89,82,81,77,77,89,84,92
84,88,95,96,76,97,81,95,92,85,93,82,82,86,86,85,84,87,95,93,78,80,92,82,98,91,78,82,95,98,77,83,94,95,76,91,76,92,79,84,92,80,90,89,86,89,85,91,89,93,90,78,96,93,75,83,90,87,95,93,98,97,75,81,78,98,75,78,93,75,94,82,92,82,88,94,98,80,93,76,84,93,89,88
96,77,78,94,93,88,98,76,82,98,94,76,76,77,97,75,75,76,83,86,93,88,80,94,86,96,86,84,75,89,94,77,98,89,93,85,92,77,90,92,89,91,81,93,80,98,80,77,80,87,83,83,94,83,85,92,77,97,98,79,87,97,82,97,92,84,96,78,84,89,81,97,76,88,98,81,78,91,95,86,94,76,97,88
75,94,95,76,92,81,85,97,84,93,89,90,85,85,80,86,97,77,88,96,95,90,94,97,80,86,81,96,92,82,83,77,91,91,80,91,81,98,88,76,93,80,88,78,82,76,96,96,78,78,96,88,86,95,81,96,84,98,79,96,89,89,95,87,80,76,88,93,95,89,83,94,89,87,86,75,82,84,77,82,75,97,87,75
91,89,94,77,77,86,95,98,93,96,89,94,98,91,84,91,84,90,92,76,80,92,95,95,76,90,96,96,98,76,80,82,95,83,86,87,80,88,80,77,94,84,82,92,79,81,77,77,86,81,92,95,81,79,90,83,79,86,97,76,84,92,77,87,93,97,95,84,90,91,95,94,81,93,97,98,92,79,92,86,78,91,80,91
76,89,93,84,77,82,91,87,75,90,85,93,98,91,81,75,92,95,81,80,95,87,79,98,81,88,94,79,89,92,89,86,84,89,89,98,75,95,84,85,93,88,92,77,98,91,90,75,90,90,82,86,96,89,95,87,97,75,80,77,97,90,92,90,78,75,89,85,82,75,80,82,95,77,98,86,77,78,77,97,82,87,93,78
83,83,92,87,77,79,79,85,77,84,97,79,86,90,94,96,84,88,75,81,97,98,91,98,97,83,79,90,75,79,81,96,78,91,86,82,91,79,95,81,82,76,81,82,93,80,86,94,85,91,96,98,77,88,86,83,75,84,98,82,90,81,97,95,83,98,90,92,83,94,85,81,93,89,90,76,83,78,86,92,88,76,86,85
90,92,97,86,78,95,78,79,95,78,91,90,90,81,93,90,88,79,90,98,96,76,76,95,81,88,94,77,92,84,76,88,98,77,76,88,81,86,98,85,80,83,88,78,83,93,85,79,75,89,94,82,79,89,96,75,98,91,94,78,80,91,76,91,77,91,89,98,80,86,91,96,88,76,95,95,94,88,92,91,82,89,82,82
92,86,78,95,79,75,91,93,87,84,77,76,86,79,96,80,86,81,83,75,79,85,80,81,97,88,90,87,93,79,80,86,89,87,83,90,84,76,83,87,93,89,91,85,77,97,89,93,76,95,86,83,85,87,76,84,78,91,82,75,87,87,77,93,87,77,97,77,83,89,75,81,82,78,86,90,98,79,90,93,90,77,94,98
96,75,96,79,75,84,87,94,81,93,78,96,98,82,98,91,86,90,81,85,77,95,91,76,85,81,90,75,98,79,81,87,78,79,75,80,93,88,90,84,85,90,79,85,90,82,89,79,75,77,84,86,84,87,87,91,95,76,91,92,96,93,90,90,84,78,93,95,83,88,84,89,80,77,89,79,75,75,83,98,77,97,81,93
81,76,88,82,90,93,86,77,90,78,75,78,78,87,83,95,81,93,78,93,93,80,76,75,89,77,98,76,84,88,76,75,78,86,75,88,84,94,86,91,78,76,83,93,86,89,79,81,76,80,77,91,82,97,92,79,92,89,95,77,75,84,83,92,87,75,90,98,77,92,85,87,87,75,88,91,98,87,85,90,93,77,98,81
75,83,84,97,78,85,75,90,98,84,90,81,93,75,83,75,86,83,98,94,79,82,83,94,92,87,98,97,87,85,89,75,93,97,95,76,79,79,77,84,89,94,91,84,98,94,87,80,93,94,93,77,95,95,93,75,96,97,78,90,83,76,89,90,90,75,80,84,94,89,89,98,94,84,85,92,91,94,75,77,92,92,93,94
82,76,88,76,82,85,77,85,92,91,89,77,75,80,97,96,95,80,80,88,80,82,84,97,97,85,75,83,77,76,85,80,87,93,75,79,87,92,75,96,97,81,93,88,96,98,77,77,90,80,89,77,82,79,88,84,92,80,79,75,95,98,83,75,78,96,91,85,84,77,90,97,86,75,92,96,92,91,84,80,81,98,79,97
89,82,98,96,79,88,87,85,89,83,82,86,81,85,77,85,97,81,80,97,77,77,89,92,89,90,93,84,90,77,88,95,97,84,89,90,80,75,78,88,78,84,76,94,84,81,95,84,98,89,77,75,90,84,75,78,92,98,89,85,88,78,94,82,83,85,85,85,83,75,84,86,94,75,92,85,86,79,92,81,93,80,97,83
83,91,83,90,87,77,95,97,80,83,90,79,93,80,80,97,77,79,86,91,91,95,76,75,92,76,86,90,93,90,78,75,81,89,92,92,92,90,91,78,76,98,75,98,91,96,75,96,81,91,84,88,90,95,92,77,84,78,96,81,95,78,95,95,82,79,95,92,83,80,83,96,87,89,88,78,76,91,89,94,77,92,77,98
89,81,78,96,77,76,75,92,88,87,94,75,94,98,75,80,81,85,82,83,95,89,75,94,96,82,89,81,85,80,84,89,80,92,94,78,76,96,84,76,91,84,75,95,92,87,89,93,86,88,85,76,96,92,86,77,87,94,83,95,90,78,82,98,97,92,85,96,87,75,98,81,95,85,94,97,82,89,77,98,88,89,93,96
97,86,94,91,98,77,97,83,98,85,94,91,85,78,97,98,91,87,86,82,95,95,77,76,78,79,76,98,95,81,93,76,98,79,91,90,85,83,87,86,77,80,84,78,76,79,89,98,77,96,75,95,96,77,86,84,80,86,76,95,91,81,85,95,78,87,78,84,91,91,77,79,89,95,85,80,97,77,89,82,82,97,77,77
75,80,84,91,85,96,79,79,87,96,86,90,84,91,84,95,98,97,75,77,78,92,77,98,79,79,96,95,75,90,81,87,83,93,92,85,80,81,75,91,82,81,92,82,76,77,98,95,92,91,76,76,97,84,84,85,97,92,84,78,91,94,77,93,93,75,79,76,91,89,77,95,76,85,95,97,93,94,78,87,97,85,77,96
93,77,86,97,97,83,78,92,98,97,75,86,79,91,92,77,82,84,82,75,87,81,79,98,79,80,76,76,76,87,97,98,76,90,93,78,84,93,96,96,80,84,83,80,96,90,78,76,88,92,93,96,90,82,80,89,76,94,89,86,75,81,87,80,76,82,91,80,84,78,98,92,90,76,76,88,77,96,87,88,85,84,91,95
89,86,97,98,75,84,79,87,91,90,96,93,79,79,89,84,77,98,97,78,76,79,89,96,84,77,86,79,84,75,87,98,95,78,85,83,81,78,77,93,91,86,81,76,84,85,88,85,97,95,89,77,78,92,95,80,76,89,90,96,90,93,96,77,84,88,84,82,75,88,92,78,80,76,79,75,84,95,79,76,91,96,95,94
81,90,94,96,95,86,79,89,90,82,92,80,77,91,96,86,86,82,78,95,76,76,87,88,95,91,90,97,95,78,92,75,82,75,83,88,87,86,98,76,96,78,90,84,86,80,91,80,90,79,75,95,94,95,89,97,89,76,94,80,75,77,78,95,79,84,80,88,80,79,81,83,79,94,85,77,93,90,79,94,92,84,82,79
80,79,95,94,81,90,95,77,91,85,93,84,95,83,75,79,85,80,76,76,76,80,78,80,75,87,92,76,93,77,75,78,77,81,78,76,84,78,96,85,89,96,89,96,81,91,86,95,86,93,79,93,92,84,86,92,98,79,90,84,78,93,90,81,75,97,96,97,91,80,92,97,82,76,76,98,83,93,79,83,77,97,79,89
98,93,82,76,83,87,79,94,85,93,91,83,92,94,81,83,75,98,82,93,79,87,86,98,93,87,84,76,84,90,90,82,85,92,80,80,96,81,91,81,79,90,81,88,76,82,93,80,98,89,76,97,79,92,77,81,97,92,98,86,85,88,88,79,91,95,81,87,84,87,90,83,78,88,89,89,83,90,80,85,76,86,79,98
97,98,87,90,93,79,82,96,75,86,88,82,89,78,98,98,75,79,77,95,80,94,79,79,96,91,80,97,82,90,88,90,96,96,94,81,87,97,93,91,86,91,95,92,85,85,93,85,85,80,79,89,93,98,97,83,95,82,81,82,75,77,79,82,88,79,95,78,84,86,84,88,93,83,94,97,87,81,97,89,83,87,98,84
78,81,94,91,98,95,80,90,89,80,91,85,84,77,96,83,95,95,80,80,82,88,78,90,77,88,95,77,81,87,80,78,89,98,95,92,87,80,79,97,86,80,79,77,94,87,83,98,94,81,91,92,88,77,95,94,82,98,81,75,97,97,93,96,88,89,98,96,89,98,95,81,87,92,79,80,97,98,86,95,82,76,94,77
82,96,93,89,92,94,77,77,83,81,78,93,76,81,82,95,83,77,98,91,93,98,92,79,97,95,81,89,87,94,83,83,76,89,77,98,97,90,89,82,91,84,94,98,78,79,79,95,83,75,84,98,75,86,97,82,94,96,85,83,79,90,93,82,88,81,93,83,93,91,90,82,93,87,91,81,84,76,84,88,80,96,85,98
98,83,79,94,89,83,86,76,79,76,85,97,78,79,88,86,86,97,93,79,97,98,78,86,86,83,77,80,87,81,91,95,89,96,76,86,75,87,94,78,80,75,81,98,79,82,94,80,77,75,95,89,91,86,96,79,85,84,80,81,86,96,76,84,90,85,80,86,75,89,92,82,91,85,97,84,95,91,76,83,78,79,93,98
81,77,96,96,91,89,93,90,94,97,94,94,88,84,87,92,91,80,88,77,84,94,92,81,84,95,96,86,94,81,95,82,81,75,89,93,94,89,96,79,92,90,79,75,89,95,78,85,89,93,90,94,97,86,79,80,88,81,78,89,93,92,81,81,93,87,84,91,82,86,96,94,97,75,96,96,93,80,97,90,92,96,91,85
91,81,77,93,89,91,96,84,75,76,79,85,82,80,91,80,83,89,82,92,90,95,84,88,88,98,85,77,82,77,84,95,90,95,89,93,85,81,89,91,82,93,86,81,77,82,92,97,92,93,81,93,88,92,91,97,96,89,75,96,87,82,75,98,93,85,75,98,85,81,86,75,89,82,81,95,97,83,81,90,84,91,90,91
84,98,91,98,98,94,87,92,91,75,82,89,91,91,83,75,75,75,80,77,93,86,78,79,95,96,79,92,95,85,83,81,83,86,84,80,92,75,79,96,87,79,88,97,82,89,88,77,85,80,98,93,91,98,80,97,95,78,75,83,86,77,97,84,94,85,95,91,75,86,90,92,80,86,92,78,87,77,93,76,95,80,81,78
81,86,83,95,97,75,76,96,98,93,75,87,90,92,95,78,97,88,93,78,92,89,93,80,75,98,92,79,95,94,94,96,95,82,82,75,75,93,76,90,97,77,93,77,84,78,75,97,79,86,77,84,75,78,86,85,80,92,92,96,89,96,87,83,94,80,82,79,92,87,92,96,77,98,85,84,75,91,91,95,83,92,78,76
97,97,75,81,80,86,82,96,82,93,81,88,94,86,88,91,91,75,77,86,76,92,89,75,92,77,78,85,89,77,97,75,94,80,89,91,88,90,82,76,78,76,75,90,78,78,91,78,95,95,91,79,84,87,83,78,91,88,95,91,90,98,90,88,81,97,81,94,80,92,86,76,80,80,96,79,89,98,95,86,96,76,80,83
81,95,79,87,92,92,76,88,95,76,90,98,77,94,77,95,95,96,91,89,97,78,77,91,83,81,79,94,90,87,96,77,77,80,94,96,84,89,98,96,76,81,80,86,93,98,94,94,89,76,75,83,75,78,95,96,83,91,75,76,75,98,93,77,91,81,82,94,76,88,83,91,79,96,90,92,75,93,87,79,79,76,81,84
82,87,92,81,94,88,94,88,81,95,79,93,83,77,97,84,76,91,95,98,86,97,97,80,78,86,97,88,94,78,85,97,92,77,90,98,87,77,76,84,90,88,83,88,96,95,91,91,79,79,92,85,82,78,88,87,90,86,86,77,96,93,78,98,87,86,87,87,77,87,86,88,77,91,92,87,83,88,95,82,88,96,78,93
78,92,85,90,79,77,83,75,93,92,84,82,79,88,86,94,82,90,94,91,87,82,87,95,82,84,85,80,94,77,81,87,95,76,97,75,76,84,80,85,95,93,81,85,78,78,93,85,82,95,95,93,90,76,91,87,97,80,97,82,84,86,84,83,92,78,96,78,97,81,79,85,91,85,79,87,75,98,98,79,94,89,93,95
92,96,93,87,93,84,96,91,80,93,98,96,79,88,89,88,92,82,91,91,91,75,78,87,97,75,95,83,88,91,82,75,76,98,77,77,86,81,81,78,98,80,82,78,82,76,95,96,88,82,97,93,92,77,78,85,85,84,79,98,77,78,91,86,81,76,92,93,81,96,90,79,95,92,84,92,78,91,84,75,86,76,96,81
78,97,76,75,91,86,94,77,85,81,93,95,95,91,89,97,79,75,96,84,97,84,90,85,81,90,93,89,90,98,87,78,91,75,83,91,91,89,85,79,90,89,91,78,93,90,79,82,80,78,95,77,79,88,87,79,82,96,96,88,94,96,80,98,85,80,95,85,88,92,91,94,80,86,79,81,84,83,85,87,81,82,97,79
97,87,81,78,92,77,77,77,76,84,77,90,83,95,87,81,89,84,89,87,98,84,86,94,85,79,83,90,92,78,93,93,96,94,86,92,92,92,97,83,86,97,97,83,85,92,76,76,91,84,86,84,75,96,79,79,81,89,79,97,97,87,86,88,85,98,76,90,87,94,75,79,81,77,89,85,83,96,76,98,93,80,77,86
79,82,82,90,92,94,82,81,85,79,94,84,87,75,91,87,80,82,76,80,97,81,82,81,89,88,84,85,82,91,78,98,89,84,83,85,95,83,84,87,79,91,86,91,82,82,96,98,97,95,88,95,76,97,88,77,92,95,88,84,92,78,84,81,82,84,76,95,92,75,91,97,90,80,97,78,96,78,87,92,84,87,85,80
78,84,92,90,97,78,77,82,90,78,76,97,78,80,78,75,91,93,92,95,79,77,90,92,88,95,81,78,83,81,84,92,81,84,94,91,75,76,93,90,75,88,85,86,91,90,92,94,93,94,82,95,84,80,90,86,96,77,88,84,88,89,94,83,75,85,76,78,75,87,95,98,93,97,93,89,90,84,87,80,76,97,90,88
81,98,75,75,78,76,93,79,80,86,77,82,90,95,86,92,86,79,75,91,77,90,86,79,96,75,88,98,92,79,86,76,86,75,79,85,90,82,94,90,91,77,87,94,96,96,94,91,81,87,91,88,75,84,92,83,90,76,85,88,85,88,76,78,78,93,93,91,84,87,93,83,85,90,80,97,97,96,86,82,84,87,75,83
75,97,76,91,75,77,81,93,86,90,79,90,84,77,87,87,96,78,80,86,91,96,86,75,94,84,77,75,97,96,89,77,81,95,93,93,82,91,78,86,88,77,90,77,91,85,88,90,80,82,92,75,90,82,95,86,91,78,98,77,81,94,94,90,75,98,90,76,78,94,78,83,88,87,89,83,78,79,77,81,84,93,84,98
81,81,80,89,94,83,86,98,89,85,86,85,89,92,75,92,83,80,83,82,86,76,91,83,80,91,94,97,87,95,95,82,88,89,87,79,81,92,97,97,85,95,86,75,79,96,84,82,75,90,97,93,82,83,92,80,82,85,96,93,82,80,83,77,83,84,92,75,76,86,76,87,89,87,90,75,78,76,92,80,81,82,80,97
